n_rl_m,chi_rl_rad,s_ref_rl_m,theta_ref_rl_rad,mu_ref_rl_rad,phi_ref_rl_rad,dtheta_ref_rl_radpm,dmu_ref_rl_radpm,dphi_ref_rl_radpm
0.007414,0.000381,1508.781028,4.466068,-0.006325,-0.024265,-0.000536,-0.000275,-0.000086
0.007802,0.000395,1509.780883,4.465528,-0.0066,-0.024351,-0.000545,-0.000274,-0.000085
0.008204,0.000409,1510.780738,4.464979,-0.006872,-0.024435,-0.000553,-0.000271,-0.000084
0.00862,0.000423,1511.780593,4.464422,-0.007142,-0.024518,-0.000561,-0.000268,-0.000083
0.00905,0.000438,1512.780448,4.463857,-0.007408,-0.0246,-0.000569,-0.000264,-0.000081
0.009495,0.000452,1513.780303,4.463285,-0.00767,-0.024681,-0.000576,-0.000259,-0.00008
0.009955,0.000467,1514.780157,4.462706,-0.007926,-0.024761,-0.000583,-0.000253,-0.000079
0.010429,0.000482,1515.780012,4.46212,-0.008176,-0.024839,-0.000589,-0.000247,-0.000078
0.010918,0.000497,1516.779867,4.461528,-0.008419,-0.024917,-0.000595,-0.000239,-0.000077
0.011422,0.000512,1517.779722,4.46093,-0.008655,-0.024993,-0.000601,-0.000232,-0.000075
0.011941,0.000527,1518.779577,4.460326,-0.008882,-0.025068,-0.000607,-0.000224,-0.000074
0.012475,0.000542,1519.779432,4.459717,-0.009102,-0.025141,-0.000612,-0.000216,-0.000073
0.013024,0.000557,1520.779287,4.459103,-0.009315,-0.025213,-0.000617,-0.000208,-0.000071
0.013588,0.000572,1521.779142,4.458484,-0.009519,-0.025283,-0.000621,-0.000201,-0.000069
0.014167,0.000587,1522.778997,4.45786,-0.009717,-0.025351,-0.000626,-0.000194,-0.000067
0.014761,0.000602,1523.778851,4.457233,-0.009908,-0.025417,-0.00063,-0.000188,-0.000066
0.01537,0.000616,1524.778706,4.456601,-0.010093,-0.025482,-0.000633,-0.000181,-0.000064
0.015994,0.000631,1525.778561,4.455966,-0.010271,-0.025545,-0.000637,-0.000175,-0.000062
0.016633,0.000646,1526.778416,4.455328,-0.010444,-0.025605,-0.00064,-0.00017,-0.00006
0.017286,0.000661,1527.778271,4.454686,-0.01061,-0.025664,-0.000643,-0.000164,-0.000058
0.017955,0.000676,1528.778126,4.454042,-0.010771,-0.025721,-0.000646,-0.000158,-0.000056
0.018638,0.000691,1529.777981,4.453395,-0.010926,-0.025775,-0.000648,-0.000151,-0.000054
0.019337,0.000706,1530.777836,4.452746,-0.011074,-0.025828,-0.00065,-0.000145,-0.000051
0.020049,0.00072,1531.777691,4.452094,-0.011215,-0.025878,-0.000653,-0.000138,-0.000049
0.020777,0.000735,1532.777545,4.451441,-0.011349,-0.025926,-0.000654,-0.000131,-0.000047
0.021518,0.000749,1533.7774,4.450786,-0.011476,-0.025972,-0.000656,-0.000124,-0.000045
0.022274,0.000763,1534.777255,4.45013,-0.011597,-0.026016,-0.000657,-0.000118,-0.000043
0.023045,0.000777,1535.77711,4.449472,-0.011712,-0.026057,-0.000658,-0.000112,-0.00004
0.023829,0.000791,1536.776965,4.448813,-0.011822,-0.026097,-0.000659,-0.000107,-0.000038
0.024627,0.000805,1537.77682,4.448153,-0.011926,-0.026133,-0.00066,-0.000102,-0.000036
0.025439,0.000819,1538.776675,4.447493,-0.012026,-0.026168,-0.000661,-0.000097,-0.000034
0.026265,0.000833,1539.77653,4.446832,-0.01212,-0.026201,-0.000661,-0.000092,-0.000032
0.027105,0.000847,1540.776385,4.44617,-0.01221,-0.026232,-0.000662,-0.000086,-0.00003
0.027958,0.00086,1541.776239,4.445509,-0.012293,-0.026261,-0.000662,-0.00008,-0.000028
0.028825,0.000873,1542.776094,4.444847,-0.012369,-0.026288,-0.000662,-0.000073,-0.000026
0.029705,0.000886,1543.775949,4.444186,-0.012438,-0.026313,-0.000661,-0.000065,-0.000024
0.030597,0.000899,1544.775804,4.443525,-0.012498,-0.026335,-0.000661,-0.000056,-0.000022
0.031503,0.000912,1545.775659,4.442864,-0.012549,-0.026356,-0.00066,-0.000047,-0.000019
0.032421,0.000924,1546.775514,4.442204,-0.012591,-0.026374,-0.00066,-0.000038,-0.000017
0.033352,0.000937,1547.775369,4.441545,-0.012624,-0.02639,-0.000659,-0.000029,-0.000015
0.034294,0.000948,1548.775224,4.440887,-0.012649,-0.026403,-0.000658,-0.00002,-0.000012
0.035248,0.00096,1549.775079,4.44023,-0.012664,-0.026414,-0.000657,-0.000012,-0.000009
0.036214,0.000972,1550.774933,4.439573,-0.012672,-0.026421,-0.000656,-0.000004,-0.000006
0.037191,0.000983,1551.774788,4.438919,-0.012673,-0.026426,-0.000654,0.000002,-0.000003
0.038179,0.000994,1552.774643,4.438265,-0.012669,-0.026428,-0.000653,0.000007,0
0.039179,0.001005,1553.774498,4.437613,-0.012659,-0.026427,-0.000651,0.000012,0.000002
0.040189,0.001016,1554.774353,4.436963,-0.012645,-0.026423,-0.00065,0.000015,0.000005
0.04121,0.001026,1555.774208,4.436315,-0.012629,-0.026416,-0.000648,0.000018,0.000008
0.042241,0.001037,1556.774063,4.435668,-0.012609,-0.026407,-0.000646,0.00002,0.000011
0.043283,0.001048,1557.773918,4.435023,-0.012588,-0.026395,-0.000644,0.000022,0.000013
0.044336,0.001058,1558.773773,4.43438,-0.012565,-0.026381,-0.000642,0.000024,0.000015
0.045399,0.001069,1559.773627,4.43374,-0.012539,-0.026365,-0.00064,0.000027,0.000017
0.046473,0.001079,1560.773482,4.433102,-0.01251,-0.026348,-0.000637,0.00003,0.000018
0.047556,0.001089,1561.773337,4.432466,-0.012478,-0.026329,-0.000635,0.000035,0.00002
0.048651,0.001099,1562.773192,4.431832,-0.012439,-0.026309,-0.000632,0.000042,0.00002
0.049755,0.001109,1563.773047,4.431201,-0.012393,-0.026288,-0.00063,0.00005,0.000021
0.050869,0.001119,1564.772902,4.430572,-0.012337,-0.026268,-0.000627,0.000062,0.00002
0.051993,0.001128,1565.772757,4.429946,-0.012269,-0.026248,-0.000625,0.000075,0.00002
0.053125,0.001137,1566.772612,4.429323,-0.012185,-0.026229,-0.000622,0.000092,0.000018
0.054267,0.001146,1567.772467,4.428703,-0.012084,-0.026212,-0.000619,0.00011,0.000016
0.055416,0.001153,1568.772321,4.428086,-0.011964,-0.026197,-0.000616,0.00013,0.000013
0.056573,0.00116,1569.772176,4.427472,-0.011823,-0.026186,-0.000613,0.000151,0.00001
0.057736,0.001167,1570.772031,4.426861,-0.011662,-0.026179,-0.000609,0.00017,0.000005
0.058906,0.001172,1571.771886,4.426253,-0.011484,-0.026175,-0.000606,0.000187,0.000001
0.06008,0.001177,1572.771741,4.425649,-0.011291,-0.026177,-0.000603,0.000198,-0.000004
0.06126,0.001182,1573.771596,4.425049,-0.011091,-0.026183,-0.000599,0.000203,-0.000009
0.062443,0.001186,1574.771451,4.424451,-0.010889,-0.026194,-0.000595,0.000199,-0.000013
0.063631,0.00119,1575.771306,4.423858,-0.010697,-0.026209,-0.000592,0.000186,-0.000016
0.064823,0.001194,1576.771161,4.423268,-0.010523,-0.026226,-0.000588,0.000162,-0.000019
0.066019,0.001198,1577.771015,4.422683,-0.010376,-0.026245,-0.000584,0.000131,-0.000019
0.067219,0.001203,1578.77087,4.422101,-0.010264,-0.026262,-0.00058,0.000094,-0.000016
0.068425,0.001208,1579.770725,4.421523,-0.010188,-0.026276,-0.000576,0.000056,-0.000012
0.069636,0.001214,1580.77058,4.420949,-0.01015,-0.026285,-0.000572,0.000021,-0.000005
0.070852,0.00122,1581.770435,4.42038,-0.010144,-0.026285,-0.000568,-0.000009,0.000004
0.072075,0.001226,1582.77029,4.419814,-0.010165,-0.026276,-0.000564,-0.000033,0.000014
0.073305,0.001233,1583.770145,4.419252,-0.010205,-0.026256,-0.00056,-0.000048,0.000025
0.074541,0.00124,1584.77,4.418695,-0.010256,-0.026226,-0.000556,-0.000055,0.000036
0.075784,0.001246,1585.769855,4.418141,-0.010311,-0.026184,-0.000552,-0.000054,0.000048
0.077033,0.001252,1586.769709,4.417591,-0.01036,-0.02613,-0.000548,-0.000044,0.000059
0.078288,0.001258,1587.769564,4.417045,-0.010395,-0.026066,-0.000544,-0.000025,0.00007
0.079548,0.001263,1588.769419,4.416503,-0.010406,-0.025991,-0.00054,0.000002,0.000079
0.080814,0.001267,1589.769274,4.415965,-0.010387,-0.025908,-0.000536,0.000036,0.000087
0.082082,0.001271,1590.769129,4.415431,-0.010331,-0.025818,-0.000532,0.000076,0.000093
0.083354,0.001273,1591.768984,4.414901,-0.010235,-0.025724,-0.000528,0.000118,0.000096
0.084628,0.001274,1592.768839,4.414374,-0.010097,-0.025627,-0.000525,0.000158,0.000097
0.085903,0.001275,1593.768694,4.413852,-0.009923,-0.02553,-0.000521,0.000192,0.000096
0.087177,0.001275,1594.768549,4.413333,-0.009717,-0.025436,-0.000517,0.000218,0.000092
0.088452,0.001274,1595.768403,4.412818,-0.009491,-0.025346,-0.000513,0.000234,0.000088
0.089726,0.001274,1596.768258,4.412308,-0.009254,-0.025261,-0.000509,0.000241,0.000082
0.090999,0.001273,1597.768113,4.411801,-0.009014,-0.025183,-0.000505,0.000239,0.000076
0.092271,0.001272,1598.767968,4.411298,-0.008779,-0.02511,-0.0005,0.00023,0.000069
0.093543,0.001272,1599.767823,4.4108,-0.008556,-0.025044,-0.000496,0.000217,0.000063
0.094814,0.001271,1600.767678,4.410306,-0.008346,-0.024983,-0.000492,0.000202,0.000057
0.096085,0.001271,1601.767533,4.409816,-0.008153,-0.024929,-0.000488,0.000185,0.000052
0.097357,0.001271,1602.767388,4.409331,-0.007975,-0.02488,-0.000483,0.00017,0.000047
0.098628,0.001272,1603.767243,4.40885,-0.007812,-0.024835,-0.000479,0.000156,0.000042
0.0999,0.001272,1604.767097,4.408373,-0.007662,-0.024795,-0.000474,0.000144,0.000038
0.101172,0.001272,1605.766952,4.407901,-0.007523,-0.024758,-0.00047,0.000135,0.000034
0.102445,0.001273,1606.766807,4.407433,-0.007391,-0.024726,-0.000465,0.000128,0.000031
0.103717,0.001273,1607.766662,4.40697,-0.007265,-0.024696,-0.000461,0.000124,0.000029
0.10499,0.001273,1608.766517,4.406512,-0.007143,-0.024668,-0.000456,0.000121,0.000026
0.106262,0.001272,1609.766372,4.406058,-0.007023,-0.024643,-0.000452,0.00012,0.000024
0.107534,0.001271,1610.766227,4.405608,-0.006903,-0.024619,-0.000447,0.00012,0.000023
0.108805,0.00127,1611.766082,4.405163,-0.006783,-0.024597,-0.000443,0.00012,0.000021
0.110074,0.001269,1612.765937,4.404723,-0.006662,-0.024576,-0.000438,0.000121,0.00002
0.111342,0.001267,1613.765791,4.404287,-0.00654,-0.024556,-0.000434,0.000123,0.00002
0.112608,0.001265,1614.765646,4.403855,-0.006417,-0.024537,-0.000429,0.000124,0.000019
0.113872,0.001263,1615.765501,4.403428,-0.006293,-0.024518,-0.000425,0.000125,0.000018
0.115133,0.00126,1616.765356,4.403006,-0.006168,-0.0245,-0.00042,0.000126,0.000018
0.116392,0.001257,1617.765211,4.402588,-0.006042,-0.024483,-0.000416,0.000126,0.000017
0.117647,0.001254,1618.765066,4.402174,-0.005916,-0.024466,-0.000411,0.000126,0.000017
0.118899,0.00125,1619.764921,4.401765,-0.00579,-0.024449,-0.000407,0.000126,0.000016
0.120148,0.001247,1620.764776,4.40136,-0.005664,-0.024433,-0.000403,0.000125,0.000016
0.121393,0.001243,1621.764631,4.40096,-0.005539,-0.024417,-0.000398,0.000125,0.000016
0.122634,0.001239,1622.764485,4.400564,-0.005415,-0.024402,-0.000394,0.000124,0.000015
0.12387,0.001235,1623.76434,4.400173,-0.005291,-0.024387,-0.000389,0.000123,0.000015
0.125103,0.001231,1624.764195,4.399785,-0.005169,-0.024373,-0.000385,0.000122,0.000014
0.126331,0.001226,1625.76405,4.399403,-0.005047,-0.024359,-0.000381,0.000121,0.000014
0.127555,0.001222,1626.763905,4.399024,-0.004927,-0.024345,-0.000376,0.00012,0.000013
0.128774,0.001217,1627.76376,4.39865,-0.004807,-0.024333,-0.000372,0.000119,0.000013
0.129989,0.001212,1628.763615,4.39828,-0.004689,-0.02432,-0.000368,0.000118,0.000012
0.131198,0.001207,1629.76347,4.397914,-0.004571,-0.024308,-0.000364,0.000117,0.000012
0.132402,0.001202,1630.763325,4.397553,-0.004455,-0.024297,-0.000359,0.000116,0.000011
0.133602,0.001197,1631.763179,4.397196,-0.004339,-0.024286,-0.000355,0.000115,0.00001
0.134796,0.001191,1632.763034,4.396843,-0.004225,-0.024276,-0.000351,0.000114,0.00001
0.135984,0.001186,1633.762889,4.396495,-0.004111,-0.024267,-0.000347,0.000113,0.000009
0.137167,0.00118,1634.762744,4.39615,-0.003999,-0.024257,-0.000342,0.000112,0.000009
0.138344,0.001175,1635.762599,4.39581,-0.003887,-0.024249,-0.000338,0.000111,0.000008
0.139516,0.001169,1636.762454,4.395474,-0.003776,-0.024241,-0.000334,0.00011,0.000008
0.140682,0.001163,1637.762309,4.395142,-0.003667,-0.024233,-0.00033,0.000109,0.000007
0.141842,0.001157,1638.762164,4.394815,-0.003559,-0.024226,-0.000326,0.000108,0.000007
0.142995,0.001151,1639.762019,4.394491,-0.003452,-0.024219,-0.000321,0.000106,0.000007
0.144143,0.001144,1640.761873,4.394172,-0.003346,-0.024213,-0.000317,0.000105,0.000006
0.145284,0.001138,1641.761728,4.393857,-0.003242,-0.024207,-0.000313,0.000104,0.000006
0.146418,0.001132,1642.761583,4.393546,-0.003138,-0.024201,-0.000309,0.000102,0.000005
0.147547,0.001125,1643.761438,4.393239,-0.003037,-0.024196,-0.000305,0.000101,0.000005
0.148668,0.001118,1644.761293,4.392936,-0.002937,-0.024191,-0.000301,0.000099,0.000005
0.149783,0.001112,1645.761148,4.392637,-0.002838,-0.024187,-0.000297,0.000098,0.000004
0.150891,0.001105,1646.761003,4.392342,-0.002741,-0.024182,-0.000293,0.000096,0.000004
0.151992,0.001098,1647.760858,4.392052,-0.002645,-0.024178,-0.000289,0.000095,0.000004
0.153087,0.001091,1648.760713,4.391765,-0.002552,-0.024175,-0.000285,0.000093,0.000004
0.154174,0.001084,1649.760567,4.391482,-0.002459,-0.024171,-0.000281,0.000091,0.000003
0.155253,0.001076,1650.760422,4.391203,-0.002369,-0.024168,-0.000277,0.00009,0.000003
0.156326,0.001069,1651.760277,4.390929,-0.00228,-0.024165,-0.000273,0.000088,0.000003
0.157391,0.001061,1652.760132,4.390658,-0.002193,-0.024162,-0.000269,0.000086,0.000003
0.158448,0.001054,1653.759987,4.390391,-0.002108,-0.024159,-0.000265,0.000084,0.000003
0.159498,0.001046,1654.759842,4.390128,-0.002025,-0.024156,-0.000261,0.000082,0.000003
0.16054,0.001038,1655.759697,4.389869,-0.001944,-0.024154,-0.000257,0.00008,0.000003
0.161575,0.00103,1656.759552,4.389613,-0.001864,-0.024151,-0.000253,0.000079,0.000003
0.162601,0.001022,1657.759407,4.389362,-0.001787,-0.024148,-0.00025,0.000077,0.000003
0.163619,0.001014,1658.759261,4.389114,-0.001711,-0.024146,-0.000246,0.000075,0.000003
0.16463,0.001006,1659.759116,4.38887,-0.001637,-0.024143,-0.000242,0.000073,0.000003
0.165632,0.000998,1660.758971,4.38863,-0.001565,-0.024141,-0.000238,0.000071,0.000003
0.166626,0.00099,1661.758826,4.388394,-0.001496,-0.024138,-0.000234,0.000069,0.000003
0.167611,0.000981,1662.758681,4.388161,-0.001428,-0.024135,-0.000231,0.000067,0.000003
0.168588,0.000973,1663.758536,4.387932,-0.001362,-0.024132,-0.000227,0.000065,0.000003
0.169557,0.000964,1664.758391,4.387707,-0.001298,-0.024129,-0.000223,0.000063,0.000003
0.170517,0.000956,1665.758246,4.387486,-0.001236,-0.024126,-0.00022,0.000061,0.000003
0.171468,0.000947,1666.758101,4.387268,-0.001176,-0.024123,-0.000216,0.000059,0.000003
0.172411,0.000938,1667.757955,4.387053,-0.001118,-0.02412,-0.000213,0.000057,0.000004
0.173345,0.00093,1668.75781,4.386843,-0.001061,-0.024116,-0.000209,0.000055,0.000004
0.17427,0.000921,1669.757665,4.386636,-0.001007,-0.024112,-0.000205,0.000053,0.000004
0.175186,0.000912,1670.75752,4.386432,-0.000955,-0.024108,-0.000202,0.000051,0.000004
0.176093,0.000903,1671.757375,4.386232,-0.000904,-0.024104,-0.000198,0.00005,0.000004
0.176991,0.000894,1672.75723,4.386035,-0.000855,-0.024099,-0.000195,0.000048,0.000005
0.17788,0.000885,1673.757085,4.385842,-0.000809,-0.024094,-0.000192,0.000046,0.000005
0.17876,0.000875,1674.75694,4.385652,-0.000763,-0.024089,-0.000188,0.000044,0.000005
0.179631,0.000866,1675.756795,4.385466,-0.00072,-0.024083,-0.000185,0.000042,0.000006
0.180492,0.000857,1676.756649,4.385283,-0.000679,-0.024077,-0.000181,0.000041,0.000006
0.181345,0.000848,1677.756504,4.385103,-0.000639,-0.024071,-0.000178,0.000039,0.000006
0.182188,0.000838,1678.756359,4.384927,-0.0006,-0.024065,-0.000175,0.000037,0.000007
0.183021,0.000829,1679.756214,4.384754,-0.000564,-0.024058,-0.000171,0.000036,0.000007
0.183846,0.00082,1680.756069,4.384584,-0.000529,-0.024051,-0.000168,0.000034,0.000007
0.184661,0.00081,1681.755924,4.384417,-0.000495,-0.024043,-0.000165,0.000033,0.000008
0.185466,0.000801,1682.755779,4.384254,-0.000463,-0.024036,-0.000162,0.000031,0.000008
0.186262,0.000792,1683.755634,4.384094,-0.000433,-0.024027,-0.000159,0.00003,0.000008
0.187049,0.000782,1684.755489,4.383937,-0.000404,-0.024019,-0.000155,0.000028,0.000009
0.187826,0.000773,1685.755343,4.383783,-0.000376,-0.02401,-0.000152,0.000027,0.000009
0.188594,0.000763,1686.755198,4.383633,-0.00035,-0.024,-0.000149,0.000026,0.00001
0.189353,0.000754,1687.755053,4.383485,-0.000325,-0.023991,-0.000146,0.000024,0.00001
0.190101,0.000744,1688.754908,4.38334,-0.000301,-0.023981,-0.000143,0.000023,0.00001
0.190841,0.000735,1689.754763,4.383199,-0.000279,-0.02397,-0.00014,0.000022,0.000011
0.19157,0.000725,1690.754618,4.38306,-0.000258,-0.023959,-0.000137,0.000021,0.000011
0.192291,0.000716,1691.754473,4.382925,-0.000238,-0.023948,-0.000134,0.000019,0.000011
0.193002,0.000706,1692.754328,4.382792,-0.000219,-0.023937,-0.000131,0.000018,0.000012
0.193703,0.000697,1693.754183,4.382663,-0.000201,-0.023925,-0.000128,0.000017,0.000012
0.194395,0.000687,1694.754037,4.382536,-0.000184,-0.023913,-0.000125,0.000016,0.000012
0.195077,0.000678,1695.753892,4.382412,-0.000168,-0.0239,-0.000122,0.000015,0.000013
0.19575,0.000668,1696.753747,4.382291,-0.000154,-0.023887,-0.00012,0.000014,0.000013
0.196413,0.000659,1697.753602,4.382173,-0.00014,-0.023874,-0.000117,0.000013,0.000013
0.197067,0.000649,1698.753457,4.382058,-0.000127,-0.023861,-0.000114,0.000013,0.000014
0.197711,0.000639,1699.753312,4.381945,-0.000114,-0.023847,-0.000111,0.000012,0.000014
0.198345,0.00063,1700.753167,4.381835,-0.000103,-0.023833,-0.000108,0.000011,0.000014
0.19897,0.00062,1701.753022,4.381728,-0.000092,-0.023819,-0.000106,0.00001,0.000014
0.199586,0.000611,1702.752877,4.381624,-0.000083,-0.023804,-0.000103,0.00001,0.000015
0.200192,0.000601,1703.752731,4.381522,-0.000073,-0.02379,-0.0001,0.000009,0.000015
0.200789,0.000592,1704.752586,4.381423,-0.000065,-0.023775,-0.000098,0.000008,0.000015
0.201376,0.000582,1705.752441,4.381327,-0.000057,-0.023759,-0.000095,0.000008,0.000015
0.201953,0.000573,1706.752296,4.381233,-0.00005,-0.023744,-0.000092,0.000007,0.000015
0.202522,0.000563,1707.752151,4.381142,-0.000043,-0.023729,-0.00009,0.000006,0.000016
0.20308,0.000554,1708.752006,4.381053,-0.000037,-0.023713,-0.000087,0.000006,0.000016
0.203629,0.000545,1709.751861,4.380967,-0.000031,-0.023697,-0.000085,0.000005,0.000016
0.204169,0.000535,1710.751716,4.380884,-0.000026,-0.023681,-0.000082,0.000005,0.000016
0.204699,0.000526,1711.751571,4.380803,-0.000022,-0.023665,-0.00008,0.000004,0.000016
0.20522,0.000516,1712.751425,4.380724,-0.000018,-0.023649,-0.000077,0.000004,0.000016
0.205732,0.000507,1713.75128,4.380648,-0.000014,-0.023632,-0.000075,0.000004,0.000016
0.206234,0.000497,1714.751135,4.380575,-0.000011,-0.023616,-0.000073,0.000003,0.000016
0.206726,0.000488,1715.75099,4.380503,-0.000008,-0.0236,-0.00007,0.000003,0.000016
0.20721,0.000479,1716.750845,4.380434,-0.000005,-0.023583,-0.000068,0.000002,0.000016
0.207684,0.00047,1717.7507,4.380368,-0.000003,-0.023567,-0.000066,0.000002,0.000016
0.208149,0.00046,1718.750555,4.380303,-0.000001,-0.02355,-0.000063,0.000002,0.000016
0.208604,0.000451,1719.75041,4.380241,0.000001,-0.023534,-0.000061,0.000002,0.000016
0.209051,0.000442,1720.750265,4.380181,0.000002,-0.023518,-0.000059,0.000001,0.000016
0.209488,0.000433,1721.75012,4.380124,0.000003,-0.023501,-0.000057,0.000001,0.000016
0.209917,0.000424,1722.749974,4.380068,0.000004,-0.023485,-0.000054,0.000001,0.000016
0.210336,0.000415,1723.749829,4.380015,0.000005,-0.023469,-0.000052,0.000001,0.000016
0.210747,0.000406,1724.749684,4.379964,0.000005,-0.023453,-0.00005,0,0.000016
0.211149,0.000397,1725.749539,4.379915,0.000005,-0.023437,-0.000048,0,0.000016
0.211542,0.000389,1726.749394,4.379868,0.000005,-0.023422,-0.000046,0,0.000016
0.211926,0.00038,1727.749249,4.379824,0.000005,-0.023406,-0.000044,0,0.000015
0.212301,0.000371,1728.749104,4.379781,0.000005,-0.023391,-0.000042,0,0.000015
0.212668,0.000362,1729.748959,4.37974,0.000004,-0.023376,-0.00004,-0.000001,0.000015
0.213026,0.000354,1730.748814,4.379702,0.000004,-0.023361,-0.000038,-0.000001,0.000015
0.213376,0.000345,1731.748668,4.379665,0.000003,-0.023346,-0.000036,-0.000001,0.000015
0.213717,0.000337,1732.748523,4.379631,0.000002,-0.023332,-0.000034,-0.000001,0.000014
0.214049,0.000328,1733.748378,4.379598,0.000001,-0.023318,-0.000032,-0.000001,0.000014
0.214373,0.00032,1734.748233,4.379567,0,-0.023304,-0.00003,-0.000001,0.000014
0.214689,0.000312,1735.748088,4.379539,-0.000001,-0.02329,-0.000028,-0.000001,0.000014
0.214996,0.000303,1736.747943,4.379512,-0.000003,-0.023277,-0.000026,-0.000001,0.000013
0.215296,0.000295,1737.747798,4.379487,-0.000004,-0.023263,-0.000024,-0.000001,0.000013
0.215587,0.000287,1738.747653,4.379464,-0.000005,-0.023251,-0.000022,-0.000001,0.000013
0.215869,0.000279,1739.747508,4.379443,-0.000007,-0.023238,-0.00002,-0.000002,0.000012
0.216144,0.000271,1740.747362,4.379423,-0.000009,-0.023226,-0.000019,-0.000002,0.000012
0.216411,0.000263,1741.747217,4.379405,-0.00001,-0.023214,-0.000017,-0.000002,0.000012
0.21667,0.000255,1742.747072,4.379389,-0.000012,-0.023203,-0.000015,-0.000002,0.000011
0.216921,0.000247,1743.746927,4.379375,-0.000014,-0.023192,-0.000013,-0.000002,0.000011
0.217164,0.000239,1744.746782,4.379363,-0.000015,-0.023181,-0.000012,-0.000002,0.000011
0.2174,0.000232,1745.746637,4.379352,-0.000017,-0.02317,-0.00001,-0.000002,0.00001
0.217628,0.000224,1746.746492,4.379343,-0.000019,-0.02316,-0.000008,-0.000002,0.00001
0.217848,0.000217,1747.746347,4.379335,-0.000021,-0.023151,-0.000007,-0.000002,0.00001
0.218061,0.00021,1748.746202,4.379329,-0.000022,-0.023141,-0.000005,-0.000002,0.000009
